Payroll_ID,Employee_ID,Basic_Salary,Bonuses,Deductions,Net_Salary,Payment_Date
PAY28917,EMP6301,60507.25,5329.04,1635.88,121037.0,2025-04-24
PAY29404,EMP5755,138330.04,3165.39,2291.45,43680.41,2025-12-05
PAY70124,EMP2173,108891.96,3878.82,2042.28,68282.46,2023-05-17
PAY4304,EMP3133,55753.71,9554.37,1135.51,67928.39,2025-01-10
PAY86481,EMP7262,125352.25,6443.81,2145.71,71304.55,2023-10-06
PAY10382,EMP1514,94636.54,7077.01,2266.74,33158.5,2023-02-14
PAY57309,EMP9805,37472.91,4160.97,2014.82,96934.67,2024-10-31
PAY69626,EMP1592,80139.75,6292.54,3243.42,41960.26,2023-08-28
PAY97474,EMP7491,145604.25,4291.05,2163.29,100425.46,2023-09-15
PAY91957,EMP5321,138317.82,9096.07,2633.26,53287.83,2023-06-03
PAY80780,EMP3308,142723.06,3560.88,2783.22,39333.68,2024-02-14
PAY83135,EMP8727,34588.83,1151.35,4731.01,33204.69,2024-04-04
PAY12811,EMP3034,63819.75,4080.63,4643.0,104368.99,2024-08-01
PAY6360,EMP6815,102148.17,4350.78,4554.01,127704.26,2025-12-15
PAY40911,EMP3144,54003.72,5582.29,1346.62,43798.02,2024-09-10
PAY16845,EMP2721,92446.22,5134.53,3877.95,85014.27,2025-09-29
PAY62911,EMP4238,136969.14,5222.71,3487.64,110812.1,2025-08-03
PAY33768,EMP2979,95339.27,6047.8,3576.93,53058.63,2024-11-27
PAY53253,EMP4378,52797.1,3372.35,3690.34,38377.4,2023-07-10
PAY46098,EMP9259,84449.37,5078.05,4771.64,32101.92,2024-05-14
PAY96086,EMP9955,137466.55,6684.35,4097.36,134246.23,2024-07-01
PAY41946,EMP8783,32026.16,6843.31,2892.29,68845.93,2025-10-16
PAY87226,EMP9837,131819.43,6090.67,2796.06,34512.39,2024-05-12
PAY87429,EMP6001,39776.36,4439.29,3558.2,25612.98,2024-02-23
PAY9515,EMP2141,78400.33,4218.37,4053.41,107265.53,2024-12-11
PAY12010,EMP8836,107401.39,3099.41,1674.57,103594.04,2023-02-02
PAY22045,EMP4556,68923.49,1648.78,3693.59,122037.44,2024-08-05
PAY39788,EMP5910,149373.41,9689.28,1332.03,42681.99,2024-11-29
PAY60576,EMP8764,72852.1,9152.14,4630.95,25940.83,2023-09-23
PAY47044,EMP9468,96113.79,1793.57,546.27,60939.08,2024-11-27
PAY73616,EMP3159,120324.63,1368.15,4467.08,122716.63,2024-02-12
PAY11960,EMP1244,36295.29,4136.04,592.73,75332.27,2024-09-24
PAY35948,EMP4989,128893.54,6694.13,2299.81,32495.02,2025-12-07
PAY4915,EMP8488,92859.63,1868.04,1682.34,67106.67,2023-07-04
PAY43948,EMP4002,139205.89,5709.42,2560.14,139388.77,2023-01-26
PAY43018,EMP7216,30709.21,3988.9,2902.35,131395.07,2024-01-27
PAY11350,EMP9307,91153.85,6544.58,2636.28,33649.01,2023-10-24
PAY73322,EMP4570,73969.65,4552.2,1262.72,52740.77,2024-01-30
PAY89703,EMP1351,86547.83,2534.52,3060.67,36712.63,2025-07-27
PAY4682,EMP7450,41732.32,2490.46,2650.07,116146.72,2025-11-25
PAY28575,EMP9259,74277.5,3833.64,4351.55,129279.23,2023-10-28
PAY69864,EMP5012,107523.27,9814.45,4251.44,75833.68,2024-02-26
PAY56072,EMP8392,59359.75,4622.29,2082.6,108601.81,2023-01-25
PAY55566,EMP8396,71926.15,8741.16,4255.94,90568.21,2024-03-22
PAY65660,EMP6145,88752.32,1258.59,1011.18,78689.73,2024-08-18
PAY24885,EMP6422,98914.59,9798.38,1330.3,77961.96,2025-01-05
PAY50333,EMP3769,51232.09,4714.82,4553.12,48604.84,2023-08-15
PAY60327,EMP8370,142874.51,7614.88,4048.0,91981.03,2023-02-21
PAY6429,EMP4401,121607.5,1502.4,3485.8,132010.75,2023-01-22
PAY47094,EMP4942,125758.72,2269.96,2811.67,48522.48,2023-11-05
PAY86183,EMP5345,40943.83,7126.83,4452.48,72525.92,2025-08-19
PAY26870,EMP9960,61397.77,4201.86,3766.24,61356.08,2023-03-17
PAY2536,EMP8194,149336.46,5344.77,2329.77,121839.5,2024-09-22
PAY20372,EMP2134,83206.09,3588.51,4215.32,54436.77,2023-05-01
PAY48772,EMP6967,92127.37,1303.48,1993.4,72280.83,2024-10-20
PAY84716,EMP6501,122889.93,3965.84,2840.17,108525.2,2024-07-20
PAY86319,EMP5527,98009.68,2350.31,832.27,82674.14,2024-05-17
PAY95605,EMP6158,108690.0,2965.68,1343.31,115203.02,2024-11-30
PAY4365,EMP5996,67078.12,8268.8,4788.47,136874.11,2023-05-22
PAY86088,EMP2152,38928.58,2312.29,3965.48,91351.78,2023-10-27
PAY47399,EMP6907,91439.91,5447.6,783.36,61177.28,2024-08-17
PAY64767,EMP4994,110729.24,3792.98,4059.83,38701.26,2023-06-29
PAY79478,EMP9416,53718.22,5192.87,2117.25,133827.14,2024-07-03
PAY41380,EMP4490,91935.02,9538.75,717.18,87490.89,2025-02-09
PAY30928,EMP4249,149621.1,7772.66,708.99,118895.56,2023-08-29
PAY4438,EMP7360,49041.45,4585.02,3886.86,30401.45,2024-04-11
PAY95313,EMP6959,117149.71,9122.88,942.4,96112.33,2023-05-03
PAY32835,EMP9764,87131.5,4671.85,4035.57,84920.77,2023-08-24
PAY99252,EMP4497,93938.66,5354.39,1769.1,75381.5,2025-05-02
PAY37822,EMP9046,111530.54,1802.45,3571.96,72716.18,2024-07-18
PAY72346,EMP3509,72908.64,3943.39,3525.5,30419.23,2025-11-02
PAY74843,EMP9247,112366.84,9546.71,4118.34,25842.12,2023-12-18
PAY2144,EMP6851,128144.55,7530.51,1809.5,80960.44,2023-06-27
PAY29984,EMP5836,117215.12,7037.68,1731.69,101658.7,2023-10-18
PAY77897,EMP5339,103453.71,9443.16,1842.99,99677.02,2025-04-02
PAY27111,EMP5493,139627.35,7004.28,4183.38,67329.57,2023-07-30
PAY28481,EMP8321,114439.04,7486.79,4375.8,62263.18,2024-11-16
PAY57492,EMP5070,137883.25,3657.18,2617.14,67999.18,2023-06-26
PAY65236,EMP5011,116718.31,9534.67,1701.24,45796.85,2025-10-28
PAY80555,EMP5533,100896.38,8949.26,1340.32,66321.77,2025-12-04
PAY89374,EMP7602,70209.14,8506.48,1224.4,103530.13,2023-05-15
PAY83588,EMP3063,56088.54,9485.99,2683.29,26167.37,2025-04-17
PAY15495,EMP3589,93174.79,8347.27,1842.65,122297.77,2023-04-15
PAY86050,EMP5516,123595.65,9424.45,4063.92,91232.94,2025-12-09
PAY48073,EMP1354,37160.81,6167.93,4728.32,123725.46,2025-11-05
PAY63833,EMP9112,114605.41,8374.91,3858.2,32181.93,2025-01-10
PAY62997,EMP2934,96633.5,4305.64,2268.52,67200.55,2023-01-04
PAY95275,EMP4808,125895.03,1517.55,2544.54,74106.9,2023-08-06
PAY36200,EMP8767,148940.27,7973.8,2260.69,68608.18,2023-08-04
PAY28619,EMP9728,138214.61,8722.68,1322.85,70523.58,2024-08-03
PAY28190,EMP9699,49359.59,3103.47,1676.89,34527.89,2023-08-08
PAY74515,EMP8218,126849.59,5373.38,2313.2,76506.32,2023-12-19
PAY24580,EMP1851,104642.39,4807.58,1935.15,126993.01,2025-06-26
PAY32639,EMP2701,40643.49,8204.21,4212.79,32575.66,2024-05-09
PAY89979,EMP8510,42375.69,1006.79,4177.42,83395.95,2023-10-19
PAY32975,EMP9411,112646.57,1721.48,4840.82,88880.41,2024-06-17
PAY81147,EMP8252,63377.92,8457.55,4768.33,68434.25,2023-06-25
PAY50876,EMP1207,147320.32,3562.3,4217.29,34822.09,2023-02-01
PAY80962,EMP5288,121617.86,9178.88,2245.23,105159.41,2025-09-30
PAY15861,EMP5151,36747.47,1886.97,4579.56,49081.6,2025-12-10
PAY85834,EMP8232,33795.17,8792.55,4355.21,78634.94,2025-07-01
PAY77492,EMP1092,115112.55,1310.96,2225.47,65957.33,2024-11-16
PAY25536,EMP2001,91518.85,1183.06,2435.4,49660.6,2025-07-14
PAY26122,EMP3364,69512.89,3254.53,4920.62,83543.08,2023-01-12
PAY79148,EMP4548,39000.55,2076.67,552.17,122356.87,2024-12-31
PAY14851,EMP9650,124998.72,2039.18,2233.42,94208.4,2024-09-03
PAY29442,EMP2602,79658.52,5263.53,2700.18,37846.09,2023-03-25
PAY44609,EMP7784,126216.99,9720.64,1095.07,107797.01,2023-01-27
PAY56281,EMP8152,131509.05,3784.64,4944.33,126914.48,2024-02-20
PAY63339,EMP1635,61295.54,1205.44,515.2,64904.22,2025-11-23
PAY27601,EMP4050,65512.54,4552.62,1860.62,84377.93,2024-02-09
PAY60572,EMP2217,96445.63,1757.98,631.53,127541.83,2024-04-14
PAY70961,EMP1839,147801.39,3810.78,4432.66,48392.04,2023-06-10
PAY79166,EMP3008,78122.49,3212.97,3069.09,71297.99,2023-06-12
PAY26223,EMP3692,79224.87,3475.8,2555.51,33659.39,2024-10-13
PAY32389,EMP7677,72681.85,2060.57,2783.88,68847.69,2025-12-20
PAY19297,EMP2693,121154.21,1595.55,2499.92,117842.16,2024-02-14
PAY80163,EMP2184,74522.65,5741.91,1260.21,64585.97,2024-07-06
PAY40043,EMP6224,105532.08,6863.97,1068.42,87877.52,2023-06-30
PAY48038,EMP9180,88447.51,3846.1,3836.85,55033.41,2024-06-29
PAY28352,EMP8212,105643.88,8985.55,4229.33,91557.64,2024-07-29
PAY70014,EMP6066,138734.33,5407.23,3241.36,50493.18,2024-01-17
PAY56400,EMP3721,48372.32,6199.95,4667.32,102409.44,2025-12-10
PAY6009,EMP6103,32735.96,1246.45,1714.58,64188.79,2023-08-11
PAY23484,EMP7218,32119.99,9214.79,2104.82,63522.63,2024-08-17
PAY43312,EMP9105,123755.78,4843.96,1656.63,78498.19,2023-06-11
PAY2567,EMP1707,30198.69,8853.89,4832.8,100442.96,2025-05-25
PAY18550,EMP5884,31481.44,2889.1,2352.15,106573.87,2025-12-21
PAY79428,EMP5474,118117.82,9588.99,1172.56,102363.7,2023-12-06
PAY15181,EMP8803,117757.24,6480.33,1971.6,118805.09,2023-02-26
PAY1789,EMP5198,120882.52,1772.06,1751.44,39461.98,2025-01-05
PAY37778,EMP3020,89472.05,8159.97,2461.99,95813.57,2025-03-21
PAY45490,EMP2894,35655.35,6324.05,3978.27,105483.48,2024-07-11
PAY18534,EMP8065,31448.9,3570.71,4068.77,66899.34,2024-11-29
PAY74855,EMP6223,146968.78,7227.41,1508.87,43324.75,2025-09-25
PAY8603,EMP3099,85779.18,7241.88,3202.61,123954.58,2023-07-13
PAY78741,EMP9688,60154.27,7943.79,3101.39,67479.94,2024-01-29
PAY68867,EMP1837,68010.34,7886.46,1569.01,91376.53,2025-01-11
PAY54595,EMP9208,146972.33,8510.22,4636.35,47477.11,2023-12-08
PAY48707,EMP3937,107828.41,5659.56,894.71,106021.16,2023-03-23
PAY55537,EMP6475,78586.92,2308.88,2072.85,136733.92,2024-06-02
PAY63760,EMP5655,124998.59,5850.8,1757.35,39363.76,2025-03-12
PAY9101,EMP4542,139049.65,3785.42,3054.91,131237.72,2023-09-26
PAY53071,EMP2321,99201.64,8593.22,3656.0,118149.21,2025-09-24
PAY76511,EMP3347,34079.58,1480.5,4240.78,27606.38,2023-11-26
PAY79002,EMP4936,58397.27,8486.41,555.16,123586.13,2025-06-19
PAY29848,EMP8396,51694.7,6887.47,3457.37,106749.34,2023-04-01
PAY95377,EMP3129,99172.37,8455.15,2508.66,38196.3,2024-05-06
PAY2824,EMP1928,54537.27,4534.09,1831.43,54704.47,2024-04-05
PAY19969,EMP7924,118734.73,4955.67,1728.73,75503.97,2023-03-01
PAY84709,EMP8810,133171.92,6336.99,2701.47,139131.83,2025-01-19
PAY98236,EMP1186,120238.51,3582.66,2057.31,66862.39,2025-04-22
PAY74649,EMP8661,66311.27,6123.14,3334.6,89562.91,2023-11-14
PAY87942,EMP3184,144593.12,7489.8,2525.28,97497.96,2025-02-08
PAY24502,EMP7323,32648.96,7614.34,1986.65,106232.72,2024-09-23
PAY76685,EMP6826,60552.55,2665.41,2990.23,72508.42,2023-02-11
PAY27515,EMP4427,130341.08,8901.5,3447.97,98964.84,2023-10-17
PAY4818,EMP2240,96032.74,5502.13,1997.12,97765.54,2025-03-08
PAY76346,EMP9205,57547.28,9181.88,3577.89,134085.22,2025-10-23
PAY14430,EMP6821,90830.28,3971.29,990.38,72730.82,2025-04-14
PAY60529,EMP5837,42712.7,4815.14,1493.95,86415.07,2024-10-03
PAY70694,EMP9735,39998.16,7597.81,4087.41,115264.07,2025-02-21
PAY87065,EMP5882,115120.82,7606.32,4829.68,88353.87,2025-10-12
PAY72817,EMP7518,68779.86,9621.23,507.41,106866.61,2025-09-10
PAY73028,EMP2117,139248.4,2565.05,3617.29,25599.12,2024-06-10
PAY68189,EMP5205,81387.51,3722.21,1102.76,66999.16,2024-10-23
PAY57449,EMP4388,75382.28,6760.7,2829.91,36007.97,2025-10-24
PAY36479,EMP9183,130135.28,5020.77,3502.0,88111.64,2023-02-10
PAY90094,EMP7548,72466.59,3390.64,2271.74,135572.34,2024-06-16
PAY27037,EMP3013,59876.46,6099.16,2215.71,132876.23,2024-10-16
PAY82811,EMP7891,35880.69,6260.69,4870.39,121206.7,2025-12-18
PAY92061,EMP4532,116840.23,9691.83,3996.5,87856.38,2025-11-28
PAY70228,EMP8816,79885.86,9495.63,4717.92,56554.94,2025-12-03
PAY60103,EMP3135,135686.42,2303.4,4569.28,34159.54,2023-07-13
PAY9603,EMP2024,109641.71,1832.2,3216.03,101930.18,2024-06-08
PAY31532,EMP9987,87393.65,6540.83,3958.85,35566.31,2023-07-17
PAY12306,EMP7016,81450.71,1656.03,2764.27,128265.85,2025-03-18
PAY48272,EMP5405,146436.4,9077.21,4329.32,129210.69,2024-05-19
PAY61389,EMP8908,32115.95,6574.63,2951.94,53889.86,2024-01-30
PAY18192,EMP7534,34306.8,8650.91,4581.24,37129.18,2024-05-24
PAY54267,EMP1939,66748.95,7590.8,4497.1,85574.81,2024-07-15
PAY38303,EMP8259,113070.61,5677.97,3584.5,53808.54,2024-10-03
PAY12842,EMP9548,61658.63,5178.66,2705.61,102386.04,2024-03-08
PAY40144,EMP6873,73250.17,1529.33,4498.9,111979.7,2024-09-25
PAY75843,EMP4099,98733.68,2039.32,2643.08,76432.12,2023-11-22
PAY32858,EMP3781,61292.32,3456.02,3447.52,134386.76,2024-01-16
PAY20430,EMP8025,98040.58,4077.59,1735.23,134065.98,2023-10-26
PAY67431,EMP5027,148609.98,4126.46,4449.8,63806.12,2023-03-26
PAY92421,EMP1820,115122.59,3409.6,4973.99,98412.94,2023-06-13
PAY50377,EMP3804,119332.17,8049.43,1262.96,33275.62,2024-12-23
PAY72091,EMP2117,118707.55,9079.36,2680.55,40791.2,2025-09-05
PAY49737,EMP7686,134562.13,7344.31,4649.22,104448.86,2025-02-13
PAY82066,EMP7050,149967.09,4592.89,2421.34,114636.47,2025-05-01
PAY91402,EMP2651,73269.57,6223.1,2516.63,37654.09,2025-12-01
PAY1228,EMP4429,144144.04,3923.88,3877.63,37081.84,2023-03-10
PAY45388,EMP4420,73658.52,6893.21,3368.88,73518.41,2025-01-04
PAY43953,EMP4577,101423.79,4931.91,1593.52,115830.76,2025-05-05
PAY76683,EMP2691,115713.47,4389.47,4986.7,92342.08,2023-02-05
PAY35777,EMP6122,147496.23,2417.85,4331.19,47721.77,2025-02-22
PAY37419,EMP5966,130076.55,6620.64,2879.35,39027.04,2024-07-31
PAY65487,EMP4948,109123.03,1531.16,916.7,116441.44,2023-06-22
PAY43651,EMP7805,141124.02,9527.94,1283.44,63456.45,2025-06-25
PAY75380,EMP2198,130197.07,5774.61,3197.72,105828.08,2023-08-12
PAY58007,EMP7780,145851.52,6837.79,917.56,70916.03,2025-06-07
PAY29924,EMP1551,127464.56,2755.18,3593.88,94066.27,2025-05-09
PAY3083,EMP7288,59287.31,9756.68,2724.76,133717.94,2024-12-14
PAY66302,EMP9100,84912.28,4098.03,4187.86,35618.99,2024-07-26
PAY1176,EMP4462,84411.73,8740.31,3809.48,101908.01,2025-06-23
PAY38299,EMP1660,132657.59,4408.39,2326.3,102708.58,2024-08-05
PAY84195,EMP9789,141984.21,8841.26,4340.2,37799.61,2023-09-03
PAY37278,EMP8763,52935.43,6554.23,1207.55,85120.23,2024-12-08
PAY6702,EMP7415,34580.34,5952.24,971.13,49174.04,2023-10-01
PAY11956,EMP8012,67084.56,1851.69,4665.54,136632.32,2025-12-24
PAY82495,EMP5518,76677.61,8795.19,1449.08,54548.53,2025-12-16
PAY48846,EMP4186,63106.38,7600.95,2312.78,82781.94,2023-10-17
PAY14631,EMP2430,137618.94,6290.97,1994.85,36832.85,2024-05-19
PAY44607,EMP4619,141345.76,6876.48,2249.43,103490.58,2023-10-03
PAY68929,EMP3088,123496.69,6164.9,3924.62,44728.95,2024-10-26
PAY30611,EMP7038,69488.14,4654.02,593.45,63983.48,2024-01-22
PAY29750,EMP1560,146209.32,1151.35,1282.36,38476.03,2025-10-26
PAY85083,EMP2713,62004.28,2241.24,4459.28,94268.11,2024-07-01
PAY18304,EMP6248,101322.62,1034.55,4723.54,106358.58,2023-01-19
PAY21459,EMP9861,48867.12,1172.68,581.33,124877.41,2023-09-01
PAY64827,EMP9374,128455.81,8080.36,2688.39,93031.78,2023-02-07
PAY51011,EMP7675,139610.68,5703.23,2475.05,134946.61,2025-02-17
PAY87527,EMP1948,142377.38,9337.88,4443.6,122708.97,2023-10-29
PAY50625,EMP8117,86272.25,3365.61,2583.47,34577.16,2024-07-09
PAY28977,EMP4253,38875.29,8808.52,3070.56,68292.59,2024-09-10
PAY96661,EMP7583,53194.39,5021.3,2091.44,109002.62,2025-10-20
PAY58807,EMP6910,86197.89,9629.53,2029.44,92817.93,2025-08-27
PAY87604,EMP6555,66826.59,5505.86,741.82,81361.2,2025-11-24
PAY73087,EMP6858,37083.68,1445.04,1241.62,34317.06,2023-09-27
PAY13263,EMP9696,115344.39,8434.6,2179.21,36653.03,2025-03-09
PAY17342,EMP1597,95182.93,3728.98,4622.27,42056.96,2025-08-06
PAY64878,EMP9608,101260.43,2415.58,1867.22,70379.69,2023-10-07
PAY62373,EMP6118,48204.55,4835.85,1449.84,91021.46,2025-06-14
PAY48556,EMP1319,93867.28,3023.47,3793.1,139046.63,2024-12-06
PAY54210,EMP5050,90644.14,3242.1,1547.92,62363.89,2024-03-20
PAY65878,EMP4923,70796.39,1692.47,3646.35,72223.64,2025-04-14
PAY15649,EMP2190,105531.29,4173.39,2247.7,133522.94,2024-08-14
PAY68685,EMP8644,143790.22,3787.5,3111.51,31232.35,2023-06-02
PAY67853,EMP3502,44388.36,2230.97,4891.33,42731.13,2024-06-16
PAY38209,EMP2898,146795.98,3260.03,1974.12,105815.6,2024-03-18
PAY23354,EMP6362,48673.15,5364.19,958.92,124725.96,2023-08-19
PAY11269,EMP7029,122960.07,4125.38,2170.86,65723.78,2024-02-12
PAY62400,EMP8078,38280.12,9346.53,1519.34,40187.43,2024-08-08
PAY71492,EMP7034,39290.32,6343.6,1908.85,37014.93,2025-01-14
PAY28181,EMP6755,131837.07,1901.71,3905.6,90507.63,2024-05-14
PAY25247,EMP6344,46820.28,4702.0,4838.54,106944.7,2025-07-27
PAY22963,EMP6734,67259.79,1955.92,785.67,139816.72,2025-10-09
PAY29809,EMP9187,142887.09,3472.17,1042.14,96230.78,2025-09-01
PAY78938,EMP9877,44080.27,9726.26,1864.42,100070.9,2024-06-11
PAY7735,EMP6709,140781.61,5126.18,4385.38,124690.21,2025-07-08
PAY39000,EMP8507,106829.2,5458.39,2718.83,82067.49,2025-10-16
PAY93815,EMP8174,91737.9,8327.79,2912.05,85016.31,2023-07-31
PAY65257,EMP2050,56609.27,5001.6,2124.08,136909.66,2023-07-29
PAY60829,EMP6192,96885.23,6376.91,684.69,126446.31,2024-10-05
PAY29416,EMP8153,117325.48,1483.77,547.98,88230.6,2023-11-23
PAY3644,EMP8564,136004.68,1454.94,2751.94,55572.18,2025-06-05
PAY65709,EMP5233,46065.91,6618.16,3755.87,82319.83,2024-08-23
PAY70043,EMP5296,32128.17,6682.68,3741.48,78073.78,2024-11-04
PAY36754,EMP6727,124960.62,3633.26,1498.36,57440.76,2023-06-09
PAY88785,EMP2950,94312.03,2061.02,1059.4,120998.63,2023-12-11
PAY28888,EMP3730,65008.49,8810.35,3263.53,69281.44,2025-07-06
PAY91821,EMP6329,42787.68,7602.98,4482.77,114717.72,2025-10-25
PAY31110,EMP4673,60125.29,3861.76,3304.39,32866.72,2025-06-17
PAY60961,EMP5772,75510.64,9164.84,3837.22,74683.29,2023-04-03
PAY45567,EMP3655,99410.52,1286.11,2173.57,63477.35,2023-08-13
PAY56337,EMP6443,68381.71,2851.52,2599.32,70888.43,2023-06-26
PAY86256,EMP4218,116963.96,4173.48,1195.01,107855.86,2023-01-24
PAY9108,EMP3238,40824.18,4519.3,3888.01,32975.56,2024-11-22
PAY9500,EMP6076,107395.96,1047.85,3966.46,67024.41,2024-07-02
PAY26969,EMP6346,76609.84,1513.71,4727.79,46706.92,2025-04-30
PAY10120,EMP1785,62347.06,7633.65,3482.42,56895.64,2024-02-14
PAY82326,EMP7705,68452.48,3101.84,4420.47,55489.94,2023-12-17
PAY19396,EMP4328,139180.97,2181.49,2767.97,128941.0,2023-01-31
PAY85344,EMP6457,106362.61,4180.82,2293.37,91790.48,2025-04-03
PAY3284,EMP5939,118363.75,6726.28,2716.25,76494.88,2023-04-19
PAY46150,EMP2108,113827.76,4367.99,2389.69,83935.7,2024-07-19
PAY25485,EMP7472,148087.66,5290.95,4167.02,63084.56,2023-07-29
PAY75954,EMP5991,35395.83,5933.01,3511.88,29274.76,2025-07-06
PAY78593,EMP1381,68842.56,1418.15,3337.34,58554.36,2024-11-03
PAY46308,EMP5762,50780.5,9603.95,3387.69,56241.17,2025-05-09
PAY66564,EMP4279,105134.51,9694.59,4827.12,40637.95,2024-05-26
PAY80239,EMP3933,51352.71,9083.76,4789.65,123742.83,2025-10-05
PAY25854,EMP7663,52242.05,8463.44,3876.65,81781.24,2025-01-01
PAY57638,EMP9051,38481.47,1869.52,3201.08,50419.26,2023-04-22
PAY58334,EMP4144,110157.97,5683.89,3460.57,95887.42,2024-11-01
PAY67950,EMP9228,99590.68,4476.96,3314.13,38568.27,2024-01-16
PAY22236,EMP6856,115837.71,7255.16,1039.16,132788.1,2024-10-03
PAY94001,EMP6025,57600.94,9605.85,3335.98,62571.32,2025-02-03
PAY83019,EMP7236,120216.77,2106.11,2415.1,124147.74,2024-09-03
PAY1521,EMP9539,115776.72,2085.68,1539.62,125605.71,2023-11-28
PAY10296,EMP2042,149136.51,8383.71,3605.63,77260.07,2025-12-26
PAY77806,EMP6641,122483.71,4714.99,2038.09,25818.85,2023-05-06
PAY14373,EMP6309,83094.19,2211.82,2121.48,74314.4,2023-10-04
PAY36849,EMP2077,38097.6,8484.02,923.05,84767.05,2024-04-13
PAY24173,EMP6065,120472.35,1664.71,1383.97,110761.61,2025-05-24
PAY73901,EMP9960,98282.52,1589.11,2393.05,111290.29,2024-03-16
PAY51252,EMP6957,47599.05,5346.87,4355.57,124179.53,2024-11-12
PAY55277,EMP7379,66469.8,3412.4,3280.21,108999.64,2024-07-01
PAY91525,EMP5149,39650.65,3795.06,684.0,83993.72,2025-09-11
PAY79006,EMP4781,114023.69,9317.5,1952.28,97956.71,2024-08-16
PAY70338,EMP6457,61248.53,3883.29,3689.28,63004.03,2025-08-29
PAY22991,EMP9223,120150.29,1449.97,4453.35,124118.02,2025-01-24
PAY8795,EMP4492,75671.03,6075.46,4248.55,50979.81,2024-06-29
PAY51498,EMP8651,110832.92,1426.07,3712.28,121047.9,2025-12-01
PAY29716,EMP2701,96662.88,6704.82,1008.11,118223.33,2025-02-19
PAY53055,EMP2787,145286.9,2783.41,2299.38,38239.59,2024-12-04
PAY82911,EMP8512,81761.35,9288.25,4054.3,91487.68,2025-07-25
PAY3537,EMP2703,115313.13,3812.65,1278.87,117290.8,2023-05-16
PAY45461,EMP7526,74544.33,3504.86,2183.15,50633.46,2024-05-11
PAY76745,EMP2220,44186.56,5975.88,4752.34,83154.11,2023-12-14
PAY15101,EMP3516,101682.26,8141.24,4651.41,117295.94,2023-12-11
PAY83422,EMP2179,72989.81,4853.18,1946.0,118743.46,2023-01-30
PAY40139,EMP7361,79149.37,7807.13,954.79,129163.48,2023-08-14
PAY13995,EMP4241,34826.87,7872.34,4285.1,57317.32,2025-09-29
PAY53363,EMP2743,98827.05,4289.01,3385.72,62174.85,2025-12-05
PAY11556,EMP1985,76283.98,6681.72,1456.65,116384.51,2025-07-26
PAY90111,EMP5359,112972.35,2170.58,2738.51,139676.76,2025-02-17
PAY30668,EMP2771,55607.94,6744.56,591.82,104457.51,2024-09-14
PAY74518,EMP8296,124079.72,2967.85,4373.01,102250.34,2025-12-04
PAY31825,EMP3366,119464.9,8342.72,708.58,68043.72,2023-10-12
PAY75703,EMP4777,71626.84,5611.62,4241.9,104758.42,2024-03-20
PAY72678,EMP5842,64202.57,1327.85,3786.63,101725.05,2025-08-24
PAY62103,EMP4650,58767.94,8026.35,3415.07,139365.98,2024-06-08
PAY74300,EMP8665,130443.89,4306.15,1578.53,81317.56,2023-04-16
PAY3569,EMP1654,138075.76,1773.12,3723.33,73845.0,2023-03-28
PAY68367,EMP3129,42875.43,6446.71,4017.33,127130.83,2023-11-24
PAY85577,EMP7907,58189.98,6266.19,2505.91,29596.1,2025-12-05
PAY83487,EMP6295,71834.27,9972.85,3736.1,92483.23,2024-10-17
PAY54791,EMP7555,52742.27,9788.05,2624.63,137323.68,2024-02-26
PAY1446,EMP5750,35284.01,7443.67,2881.0,92163.96,2024-10-08
PAY89067,EMP8536,106021.66,7098.92,1049.21,59030.29,2025-12-26
PAY92374,EMP1413,108670.01,6879.62,2287.91,34228.75,2023-01-10
PAY15342,EMP3994,144240.32,8009.49,1024.31,101967.06,2023-07-08
PAY81626,EMP4432,93357.56,2437.35,2060.56,85732.19,2024-03-03
PAY41306,EMP6091,101214.15,8819.11,901.77,33582.47,2025-01-07
PAY45506,EMP1798,128202.57,9335.67,2746.98,110487.95,2023-08-31
PAY62705,EMP4637,145707.66,8621.62,4444.13,66084.55,2024-08-20
PAY34041,EMP7665,44255.96,2488.53,3953.16,104495.67,2025-03-03
PAY82329,EMP9885,38585.8,9026.53,1208.09,42356.51,2023-02-14
PAY94792,EMP4698,85304.49,1123.45,1694.3,80375.99,2024-02-19
PAY17214,EMP6900,105088.54,8915.27,3706.97,108746.23,2023-09-04
PAY2026,EMP6989,47545.36,3975.48,535.62,85832.5,2024-05-23
PAY67371,EMP1216,93159.18,8356.73,4277.96,84665.1,2025-03-23
PAY53341,EMP9913,41380.53,5629.2,4508.83,122456.61,2025-09-14
PAY37288,EMP7838,113731.52,5468.21,3647.95,35339.57,2023-05-21
PAY7202,EMP5592,37736.17,5349.88,3967.21,61823.14,2025-05-15
PAY52347,EMP8342,73940.1,7699.74,4816.44,27286.2,2023-04-05
PAY26906,EMP1368,87073.21,4119.71,4900.78,97314.58,2025-03-12
PAY55169,EMP6302,75926.77,2074.2,2821.83,36188.73,2025-09-11
PAY83005,EMP3118,99713.39,2599.93,4941.09,103015.82,2023-06-30
PAY59638,EMP5503,122317.73,4756.03,4989.06,25773.64,2024-01-20
PAY21035,EMP4223,49557.39,4857.31,4294.41,93035.25,2023-04-02
PAY27525,EMP3251,118154.61,7237.16,1690.45,101832.01,2025-01-06
PAY46045,EMP9460,135394.58,7775.5,1988.06,97825.77,2023-09-04
PAY86556,EMP2839,31815.38,9098.89,4974.94,56945.84,2025-04-08
